"Brand","Model","Year","Engine_Size","Fuel_Type","Transmission","Mileage","Doors","Owner_Count","Price","Region","car_age","mileage_per_year","high_mileage_indicator","age_mileage_interaction","mileage_per_engine_size","owner_impact_score","luxury_brand_indicator","engine_size_per_door","transmission_fuel_combo","fuel_type_efficiency_score","brand_mean_price_ratio","model_popularity_score","doors_category","rare_model_indicator","log_price","log_mileage","age_x_mileage","brand_x_region","owner_stability_score","transmission_popularity","fuel_efficiency_per_mile","estimated_original_price","depreciation_rate","region_price_deviation","mileage_variance","Fuel_Type_encoded","Transmission_encoded","Region_encoded","doors_category_encoded","transmission_fuel_combo_encoded","brand_x_region_encoded","cpi_year","inflation_adjustment","price_inflation_adjusted","original_price_inflation_adjusted","outlier_flag"
"Honda","Accord",2015,2.4,"Diesel","Manual",118764,2,1,8624,"North America",9,13196,0,1068876,49485,0.2,0,1.2,"Manual-Diesel",8192.595142,0.993017820725707,340,"Sports",0,9.06230429314878,11.6848936096847,1187640,"Honda-North America",0.5,0.33841980332316,0.689763343997845,17818.8331930184,919.483319301838,0.974023040323693,0.791759999947216,0,1,3,3,4,27,237.761,1.34494303102696,6412.16750527715,23965.3155239819,0
"Toyota","RAV4",2014,3.2,"Petrol","Automatic",56650,3,1,11867,"Africa",10,5665,0,566500,17703.125,0.2,0,1.06666666666667,"Automatic-Petrol",8165.243868,1.35733657735505,314,"SUV/Family",0,9.38151671766514,10.9446472664562,623150,"Toyota-Africa",0.5,0.329151124675031,1.58517644496214,26365.0444747278,1318.00404315708,1.34029817016712,0.343333333310444,3,0,0,1,3,48,236.252,1.35353351506019,8767.42235634431,35685.9713225966,0
"Toyota","Corolla",2022,2.1,"Petrol","Manual",18259,5,2,12434,"North America",2,9129.5,0,36518,8694.7619047619,0.4,0,0.42,"Manual-Petrol",8165.243868,1.4221895173871,310,"SUV/Family",0,9.42818993482928,9.81241338813673,54777,"Toyota-North America",0.333333333333333,0.33841980332316,1.34134988522615,15458.310178192,1008.10339273067,1.40433702265594,0.405755555528505,3,1,3,1,7,51,298.808,1.07016880404808,11618.7277679618,16543.0013160001,0
"BMW","X5",2014,4.4,"Electric","Semi-Automatic",226461,5,2,10170,"South America",10,22646.1,1,2264610,51468.4090909091,0.4,1,0.88,"Semi-Automatic-Electric",9818.188368,1.17650068957243,299,"SUV/Family",0,9.22719748904261,12.3303280236491,2491071,"BMW-South America",0.333333333333333,0.332429072001808,0.47688046225582,22594.8009023327,1129.52735475752,1.14863338591048,1.37249090899941,1,2,5,1,9,11,236.252,1.35353351506019,7513.66692205457,30582.8202874195,0
"Toyota","RAV4",2015,1.4,"Hybrid","Automatic",71405,4,3,11071,"South America",9,7933.88888888889,0,642645,51003.5714285714,0.6,0,0.35,"Automatic-Hybrid",9045.843182,1.26629082732769,314,"Sedan",0,9.31208435585947,11.176123173887,714050,"Toyota-South America",0.25,0.329151124675031,1.26665871063502,22874.8031400634,1180.38031400634,1.25039530141739,0.476033333301598,2,0,5,2,2,53,237.761,1.34494303102696,8231.57542334454,30765.3070693417,0
"Volkswagen","Passat",2005,1.7,"Hybrid","Automatic",184301,2,4,6113,"South America",19,9700.05263157895,0,3501719,108412.352941176,0.8,0,0.85,"Automatic-Hybrid",9045.843182,0.686373058418506,315,"Sports",0,8.71817293002873,12.1243255695792,3686020,"Volkswagen-South America",0.2,0.329151124675031,0.98153147845335,26097.2907887418,999.21453943709,0.69042240787323,0.614336666625711,2,0,5,3,2,59,198.1,1.61420999495204,3786.99179110312,42126.5076323569,0
"Honda","CR-V",2023,1.9,"Hybrid","Semi-Automatic",98879,4,3,11922,"Africa",1,98879,0,98879,52041.5789473684,0.6,0,0.475,"Semi-Automatic-Hybrid",9045.843182,1.37276883797448,298,"Sedan",0,9.38614071177987,11.5016521593718,197758,"Honda-Africa",0.25,0.332429072001808,0.182964233411879,13784.2525147416,931.126257370795,1.34651005180184,3.29596666644694,2,2,0,2,10,24,308.735,1.03575882229096,11510.4015948714,14277.16115083,0
"BMW","X5",2003,2.1,"Electric","Automatic",159098,4,4,7418,"South America",21,7576.09523809524,0,3341058,75760.9523809524,0.8,1,0.525,"Automatic-Electric",9818.188368,0.858139834341031,299,"Sedan",0,8.91166475804954,11.9772756435366,3500156,"BMW-South America",0.2,0.329151124675031,1.35746696892911,36615.2463802621,1327.14756273919,0.837813417569707,0.48211515148301,1,0,5,2,1,11,185.5,1.72385444743935,4303.14752560394,63119.3553167025,0
"Honda","Civic",2014,3.9,"Hybrid","Manual",76475,5,1,11670,"Europe",10,7647.5,0,764750,19608.9743589744,0.2,0,0.78,"Manual-Hybrid",9045.843182,1.34375208347275,317,"SUV/Family",0,9.3647767252806,11.2447191690191,841225,"Honda-Europe",0.5,0.33841980332316,1.30094755905656,25927.3674071015,1296.1243097365,1.31804833958459,0.463484848453949,2,1,2,1,6,26,236.252,1.35353351506019,8621.8773825346,35093.5607427911,0
"Audi","A4",2019,4,"Hybrid","Manual",110956,3,1,12580,"South America",5,22191.2,0,554780,27739,0.2,1,1.33333333333333,"Manual-Hybrid",9045.843182,1.4179613631167,328,"SUV/Family",0,9.43986353025443,11.6168890053123,665736,"Audi-South America",0.5,0.33841980332316,0.489131946900741,19443.8807911089,1143.98013185148,1.42082674481355,1.23284444436225,2,1,5,1,6,5,258.63,1.23641882225573,10174.5458525526,24040.7801878237,0
"Ford","Fiesta",2018,1.5,"Electric","Manual",38815,4,3,12223,"North America",6,6469.16666666667,0,232890,25876.6666666667,0.6,0,0.375,"Manual-Electric",9818.188368,1.377444540054,342,"Sedan",0,9.41107470177726,10.5665620488398,271705,"Ford-North America",0.25,0.33841980332316,1.77031885467003,20314.0806288975,1155.86866127107,1.38050598583911,0.369666666642022,1,1,3,2,5,21,252.767,1.26509789648174,9661.7028879681,25699.3006725787,0
"Mercedes","E-Class",2003,3,"Hybrid","Automatic",133454,2,1,7830,"Oceania",21,6354.95238095238,0,2802534,44484.6666666667,0.2,1,1.5,"Automatic-Hybrid",9045.843182,0.872422739208595,308,"Sports",0,8.96571778898485,11.8015121281564,2935988,"Mercedes-Oceania",0.5,0.329151124675031,1.49096878842638,38648.8782903009,1400.85810410459,0.884346058178863,0.4044060605791,2,0,4,3,2,46,185.5,1.72385444743935,4542.14682198421,66625.0407292775,0
"Ford","Focus",2012,2.4,"Petrol","Manual",29289,2,4,9514,"North America",12,2440.75,0,351468,12203.75,0.8,0,1.2,"Manual-Petrol",8165.243868,1.0721596460831,328,"Sports",0,9.16051967699223,10.2849672978938,380757,"Ford-North America",0.2,0.33841980332316,3.62255717302573,24439.0779098706,1148.0829161439,1.07454257950367,0.150199999989987,3,1,3,3,7,21,231.221,1.38298424451066,6879.32638261277,33798.8596997197,0
"Honda","Civic",2021,1.8,"Petrol","Semi-Automatic",41296,4,3,11374,"Oceania",3,13765.3333333333,0,123888,22942.2222222222,0.6,0,0.45,"Semi-Automatic-Petrol",8165.243868,1.30966891151834,317,"Sedan",0,9.33908532786674,10.6285209219584,165184,"Honda-Oceania",0.25,0.332429072001808,0.790822650653753,15204.8251297393,957.706282434828,1.28461712205956,0.688266666620782,3,2,4,2,11,28,280.806,1.1387755247395,9987.92101946681,17314.8827156912,0
"Volkswagen","Tiguan",2023,2.7,"Diesel","Automatic",238264,4,3,10434,"North America",1,238264,1,238264,88245.9259259259,0.6,0,0.675,"Automatic-Diesel",8192.595142,1.17153876845063,338,"Sedan",0,9.25282498358234,12.3811345815949,476528,"Volkswagen-North America",0.25,0.329151124675031,0.0687684784400627,12063.8224072147,814.911203607354,1.17845041775712,7.94213333280386,0,0,3,2,0,57,308.735,1.03575882229096,10073.773715894,12495.210488824,0
"Honda","Civic",2014,2.9,"Electric","Manual",235461,3,2,8490,"Africa",10,23546.1,1,2354610,81193.4482758621,0.4,0,0.966666666666667,"Manual-Electric",9818.188368,0.977588276665266,317,"SUV/Family",0,9.04664427930539,12.369300573629,2590071,"Honda-Africa",0.333333333333333,0.33841980332316,0.458653564109533,18862.3264169916,942.938765181054,0.958888637795472,1.42703636354123,1,1,0,1,5,24,236.252,1.35353351506019,6272.47120631694,25530.7909774033,0
"Chevrolet","Malibu",2011,3.6,"Electric","Semi-Automatic",59707,4,3,11805,"North America",13,4592.84615384615,0,776191,16585.2777777778,0.6,0,0.9,"Semi-Automatic-Electric",9818.188368,1.31349484559385,317,"Sedan",0,9.37627844951961,10.9972045454384,835898,"Chevrolet-North America",0.25,0.332429072001808,2.30161312020897,32606.5396242349,1485.82425887392,1.33329568541526,0.284319047600093,1,2,3,2,9,15,227.223,1.40731792116115,8388.29650535533,45887.7675602369,0
"Volkswagen","Passat",2018,1,"Hybrid","Semi-Automatic",99828,3,5,9503,"Africa",6,16638,0,598968,99828,1,0,0.333333333333333,"Semi-Automatic-Hybrid",9045.843182,1.06700526323426,315,"SUV/Family",0,9.15936281721132,11.5112039840719,698796,"Volkswagen-Africa",0.166666666666667,0.332429072001808,0.634255544388241,15793.5619910344,898.651713004909,1.07330020317672,0.950742857079474,2,2,0,1,10,54,252.767,1.26509789648174,7511.67164725197,19980.4020528115,0
"Ford","Explorer",2020,2.2,"Diesel","Automatic",198343,3,5,9833,"Africa",4,49585.75,0,793372,90155.9090909091,1,0,0.733333333333333,"Automatic-Diesel",8192.595142,1.10810866091393,316,"SUV/Family",0,9.19349935478016,12.1977531341677,991715,"Ford-Africa",0.166666666666667,0.329151124675031,0.206520739861254,14134.2020851864,860.240417037285,1.11057149298503,2.64457333315703,0,0,0,1,0,18,262.045,1.2203056726898,8057.81716832148,17248.0469834971,0
"Chevrolet","Impala",2009,3.2,"Hybrid","Semi-Automatic",36236,2,5,10275,"South America",15,2415.73333333333,0,543540,11323.75,1,0,1.6,"Semi-Automatic-Hybrid",9045.843182,1.14325790245462,336,"Sports",0,9.23746903936444,10.4978083787892,579776,"Chevrolet-South America",0.166666666666667,0.332429072001808,3.99242775328258,32813.6584784881,1408.66615490551,1.16049243266767,0.150983333323268,2,2,5,3,10,17,217.347,1.47126484377516,6983.78680322102,48277.5821150443,0
"Toyota","Corolla",2010,3.7,"Hybrid","Automatic",236872,2,2,8562,"Europe",14,16919.4285714286,1,3316208,64019.4594594595,0.4,0,1.85,"Automatic-Hybrid",9045.843182,0.979313708208808,310,"Sports",0,9.05508908670489,12.375275189831,3553080,"Toyota-Europe",0.333333333333333,0.329151124675031,0.572794825085378,25429.1003231453,1124.47335487635,0.96702055557183,1.05276444437426,2,0,2,3,2,50,220.472,1.45041093653616,5903.15460558205,36882.6452149651,0
"Honda","Civic",2023,3.4,"Petrol","Manual",135534,5,4,11689,"Oceania",1,135534,0,135534,39862.9411764706,0.8,0,0.68,"Manual-Petrol",8165.243868,1.3459398546455,317,"SUV/Family",0,9.36640350760777,11.8169778103353,271068,"Honda-Oceania",0.2,0.33841980332316,0.120488193070476,13514.8572089259,912.928604462944,1.32019426233113,4.51779999969881,3,1,4,1,7,28,308.735,1.03575882229096,11285.4457509186,13998.1325861476,0
"Honda","Civic",2003,3.6,"Diesel","Semi-Automatic",83135,4,4,6937,"South America",21,3958.80952380952,0,1745835,23093.0555555556,0.8,0,0.9,"Semi-Automatic-Diesel",8192.595142,0.798766769755824,317,"Sedan",0,8.8446246833853,11.3282210714745,1828970,"Honda-South America",0.2,0.332429072001808,2.16743140233534,34241.0304852896,1241.09229478589,0.783487689091542,0.251924242407447,0,2,5,2,8,29,185.5,1.72385444743935,4024.12164803377,59026.5526869729,0
"Hyundai","Elantra",2011,3.4,"Hybrid","Automatic",32634,3,4,12647,"South America",13,2510.30769230769,0,424242,9598.23529411765,0.8,0,1.13333333333333,"Automatic-Hybrid",9045.843182,1.44938861086903,330,"SUV/Family",0,9.44517531187998,10.393109968651,456876,"Hyundai-South America",0.2,0.329151124675031,3.8790065102916,34932.2241954849,1591.80172824892,1.42839394607766,0.15539999998964,2,0,5,1,2,35,227.223,1.40731792116115,8986.59770463607,49160.745136325,0
"Ford","Fiesta",2019,2.6,"Diesel","Manual",137383,2,3,9652,"Africa",5,27476.6,0,686915,52839.6153846154,0.6,0,1.3,"Manual-Diesel",8192.595142,1.08771125751462,342,"Sports",0,9.17492042674492,11.8305279247692,824298,"Ford-Africa",0.25,0.33841980332316,0.357783889918407,14918.3098088857,877.718301480957,1.09012875524168,1.52647777767601,0,1,0,3,4,18,258.63,1.23641882225573,7806.41626143382,18445.2790439486,0
"Chevrolet","Impala",2008,2.2,"Hybrid","Semi-Automatic",126531,3,3,7169,"Africa",16,7908.1875,0,2024496,57514.0909090909,0.6,0,0.733333333333333,"Semi-Automatic-Hybrid",9045.843182,0.797665781284394,336,"SUV/Family",0,8.87752145385287,11.7482426164161,2151027,"Chevrolet-Africa",0.25,0.332429072001808,1.2151858116604,24617.7555537013,1026.39738551184,0.809690535259805,0.49619999996692,2,2,0,1,10,12,211.398,1.51266804794747,4739.30814478931,37238.4922382654,0
"Toyota","RAV4",2006,1.3,"Hybrid","Manual",233311,5,2,3533,"Oceania",18,12961.7222222222,1,4199598,179470,0.4,0,0.26,"Manual-Hybrid",9045.843182,0.404101300058598,314,"SUV/Family",0,8.16990264735914,12.3601276064908,4432909,"Toyota-Oceania",0.333333333333333,0.33841980332316,0.736600610543008,14027.0910145037,552.32057971072,0.399028687553758,0.818635087664722,2,1,4,1,6,52,203.1,1.57447070408666,2243.92869986709,22085.2438658932,0
"Chevrolet","Impala",2002,2.2,"Diesel","Automatic",63902,4,5,7121,"North America",22,2904.63636363636,0,1405844,29046.3636363636,1,0,0.55,"Automatic-Diesel",8192.595142,0.792325014440811,336,"Sedan",0,8.87080344398212,11.0651059387804,1469746,"Chevrolet-North America",0.166666666666667,0.329151124675031,2.94766817780211,37794.8972528094,1333.64770664389,0.804269256742233,0.185223188393449,0,0,3,2,0,15,181.8,1.75893839383938,4048.46470174341,66478.8958691811,0
"Ford","Fiesta",2005,1.5,"Electric","Automatic",44555,5,5,9708,"North America",19,2345,0,846545,29703.3333333333,1,0,0.3,"Automatic-Electric",9818.188368,1.0940220563564,342,"SUV/Family",0,9.18070556684649,10.7044796600468,891100,"Ford-North America",0.166666666666667,0.329151124675031,4.40524436029164,41444.8714178154,1586.84357089077,1.09645358017885,0.148516666656765,1,0,3,1,1,21,198.1,1.61420999495204,6014.08740520679,66900.7256821399,0
"Honda","Civic",2009,2,"Diesel","Semi-Automatic",206007,4,4,4679,"South America",15,13733.8,0,3090105,103003.5,0.8,0,0.5,"Semi-Automatic-Diesel",8192.595142,0.538767437752271,317,"Sedan",0,8.45083969086622,12.2356654277769,3296112,"Honda-South America",0.2,0.332429072001808,0.636247031991574,14942.5895884035,641.474349275218,0.528461712160779,0.858362499942776,0,2,5,2,8,29,217.347,1.47126484377516,3180.25678367602,21984.5067363788,0
"Ford","Focus",2015,4.2,"Diesel","Automatic",83408,4,3,12631,"Asia",9,9267.55555555555,0,750672,19859.0476190476,0.6,0,1.05,"Automatic-Diesel",8192.595142,1.42342321732979,328,"Sedan",0,9.44390938877397,11.3314995070079,834080,"Ford-Asia",0.25,0.329151124675031,0.982113589632933,26098.0614634758,1346.70614634758,1.42658685323847,0.556053333296263,0,0,1,2,0,19,237.761,1.34494303102696,9391.47585333438,35100.4058886149,0
"Ford","Explorer",2009,3.7,"Petrol","Semi-Automatic",158946,3,3,7321,"Asia",15,10596.4,0,2384190,42958.3783783784,0.6,0,1.23333333333333,"Semi-Automatic-Petrol",8165.243868,0.825024255725708,316,"SUV/Family",0,8.89850220964664,11.976319800876,2543136,"Ford-Asia",0.25,0.332429072001808,0.821856178759704,23379.9312623855,1003.6832038991,0.826857917232115,0.662274999955848,3,2,1,1,11,19,217.347,1.47126484377516,4975.99057774998,34398.0709162277,0
"Kia","Optima",2004,1,"Electric","Manual",53506,3,4,7229,"North America",20,2675.3,0,1070120,53506,0.8,0,0.333333333333333,"Manual-Electric",9818.188368,0.815722148308443,319,"SUV/Family",0,8.8858559930003,10.8875490761285,1123626,"Kia-North America",0.2,0.33841980332316,3.85192436953313,33184.5784520235,1235.97992628683,0.816467133406769,0.169860317448993,1,1,3,1,5,39,191.7,1.66810119979134,4333.66992416543,55355.2351303903,0
"Volkswagen","Golf",2020,3.3,"Petrol","Semi-Automatic",283874,2,4,7722,"Asia",4,70968.5,1,1135496,86022.4242424242,0.8,0,1.65,"Semi-Automatic-Petrol",8165.243868,0.867033004598021,320,"Sports",0,8.95182867682418,12.5562857567244,1419370,"Volkswagen-Asia",0.2,0.332429072001808,0.143815566984525,11099.7974678948,675.55949357896,0.872148181514327,3.78498666641433,3,2,1,3,11,55,262.045,1.2203056726898,6327.92272691737,13545.14581578,0
"Kia","Rio",2004,2.8,"Hybrid","Manual",264738,2,3,3805,"North America",20,13236.9,1,5294760,94549.2857142857,0.6,0,1.4,"Manual-Hybrid",9045.843182,0.42935714128007,310,"Sports",0,8.24407127029579,12.4864959366574,5559498,"Kia-North America",0.25,0.33841980332316,0.717492915526951,17466.7756273274,650.560744158446,0.429749265819997,0.840438095182066,2,1,3,3,6,39,191.7,1.66810119979134,2281.03666640607,29136.3493804309,0
"Chevrolet","Malibu",2018,4.4,"Hybrid","Manual",108874,2,1,12722,"Africa",6,18145.6666666667,0,653244,24744.0909090909,0.2,0,2.2,"Manual-Hybrid",9045.843182,1.41552574550147,317,"Sports",0,9.45108805723875,11.5979465292676,762118,"Chevrolet-Africa",0.5,0.33841980332316,0.58156062374519,21143.3963642996,1203.05662347137,1.43686469376137,1.03689523802611,2,1,0,3,6,12,252.767,1.26509789648174,10056.1387663201,26748.4662649551,0
"Toyota","RAV4",2002,2.6,"Electric","Automatic",231799,4,4,6164,"South America",22,10536.3181818182,1,5099578,89153.4615384615,0.8,0,0.65,"Automatic-Electric",9818.188368,0.705032667297254,314,"Sedan",0,8.72648119644001,12.3536258958146,5331377,"Toyota-South America",0.2,0.329151124675031,0.974102252866423,32715.5942516946,1154.41714137803,0.69618251629815,0.671881159375498,1,0,5,2,1,53,181.8,1.75893839383938,3504.38652177312,57544.7148065766,0
"Honda","CR-V",2010,2,"Electric","Manual",296296,4,1,5174,"Europe",14,21164,1,4148144,148148,0.2,0,0.5,"Manual-Electric",9818.188368,0.595764634094945,298,"Sedan",0,8.55140136274597,12.5991142336393,4444440,"Honda-Europe",0.5,0.33841980332316,0.497021121456848,15366.7560233536,679.517068223576,0.584368646873236,1.31687111102332,1,1,2,2,5,26,220.472,1.45041093653616,3567.26488312094,22288.110995355,0
"Mercedes","C-Class",2019,2.7,"Diesel","Semi-Automatic",80916,5,3,10881,"South America",5,16183.2,0,404580,29968.8888888889,0.6,1,0.54,"Semi-Automatic-Diesel",8192.595142,1.21236677207263,285,"SUV/Family",0,9.29477342795101,11.3011668585226,485496,"Mercedes-South America",0.25,0.332429072001808,0.607443845332542,16817.8749513558,989.479158559293,1.22893607395201,0.899066666606729,0,2,5,1,8,47,258.63,1.23641882225573,8800.41601125792,20793.9371401995,0
"Mercedes","GLA",2021,2.8,"Petrol","Manual",6940,4,1,13061,"North America",3,2313.33333333333,0,20820,2478.57142857143,0.2,1,0.7,"Manual-Petrol",8165.243868,1.45526352449597,292,"Sedan",0,9.47738596957752,8.84505705350085,27760,"Mercedes-North America",0.5,0.33841980332316,4.70348149078341,17460.0159152035,1099.75397880089,1.47515247329172,0.115666666658956,3,1,3,2,7,45,280.806,1.1387755247395,11469.3367711672,19883.0387857959,0
"Ford","Focus",2011,4.1,"Diesel","Manual",193635,5,3,7627,"North America",13,14895,0,2517255,47228.0487804878,0.6,0,0.82,"Manual-Diesel",8192.595142,0.859508263682553,328,"SUV/Family",0,8.93944986216424,12.1737302226089,2710890,"Ford-North America",0.25,0.33841980332316,0.592289823278199,21066.5038300754,959.964559291098,0.861418567781633,0.922071428509957,0,1,3,1,4,21,227.223,1.40731792116115,5419.52879681026,29647.2683762751,0
"Hyundai","Tucson",2021,2.8,"Petrol","Automatic",73370,5,5,13232,"South America",3,24456.6666666667,0,220110,26203.5714285714,1,0,0.56,"Automatic-Petrol",8165.243868,1.51643157262742,316,"SUV/Family",0,9.49039341726347,11.203270411708,293480,"Hyundai-South America",0.166666666666667,0.329151124675031,0.445130093384578,17688.6096462731,1114.15241156828,1.49446577801056,1.22283333325181,3,0,5,1,3,35,280.806,1.1387755247395,11619.4980595731,20143.3557318469,0
"Mercedes","E-Class",2021,2.2,"Electric","Automatic",34151,4,4,15416,"Oceania",3,11383.6666666667,0,102453,15523.1818181818,0.8,1,0.55,"Automatic-Electric",9818.188368,1.71765886943036,308,"Sedan",0,9.6431612100942,10.4385471471471,136604,"Mercedes-Oceania",0.2,0.329151124675031,1.14983907105841,20608.1927378285,1298.04818445712,1.74113395056007,0.569183333295388,1,0,4,2,1,46,280.806,1.1387755247395,13537.3474974591,23468.1054989534,0
"Chevrolet","Malibu",2023,2.6,"Electric","Automatic",267012,3,2,11759,"North America",1,267012,1,267012,102696.923076923,0.4,0,0.866666666666667,"Automatic-Electric",9818.188368,1.30837661070208,317,"SUV/Family",0,9.37237418382342,12.4950488801927,534024,"Chevrolet-North America",0.333333333333333,0.329151124675031,0.0735406260945119,13595.7914209735,918.395710486762,1.32810029350259,8.90039999940664,1,0,3,1,1,15,308.735,1.03575882229096,11353.029051677,14081.9609103011,0
"Toyota","Camry",2013,1.7,"Petrol","Semi-Automatic",256396,4,5,4572,"Asia",11,23308.7272727273,1,2820356,150821.176470588,1,0,0.425,"Semi-Automatic-Petrol",8165.243868,0.522941167242545,308,"Sedan",0,8.4277060249147,12.4544784032829,3076752,"Toyota-Asia",0.166666666666667,0.332429072001808,0.382136775826027,10922.2179640166,529.184830334714,0.516376778798692,1.42442222212726,3,2,1,2,11,49,234.719,1.36237373199443,3355.90733484481,14880.1428492938,0
